,battery,humidity,pressure,rf_counter,rf_total,temperature,direction,speed,f_cnt,rssi,snr,value,time
15614,100,72,1011.8,0,0,17.7,241.9,0.9,4680,-106,1.2,1,2025-05-23T17:21:44.221585651Z
15615,100,72.5,1011.8,0,0,17.5,296.4,1.2,4681,-111,-9.2,1,2025-05-23T17:26:44.241130152Z
15616,100,74,1011.8,0,0,17.2,2.2,0.6,4682,-106,-0.5,1,2025-05-23T17:31:44.217653116Z
15617,100,74,1011.9,0,0,17,272.2,1,4683,-109,-5.5,1,2025-05-23T17:36:44.257180604Z
15618,100,76.5,1012.1,0,0,16.3,149.2,0.5,4684,-112,-7.8,1,2025-05-23T17:41:44.221599717Z
15619,100,78,1012.2,0,0,15.6,4.8,0.6,4685,-103,-10.5,1,2025-05-23T17:46:44.232672407Z
15620,100,79.5,1012.3,0,0,15.4,293.1,0.4,4686,-113,-10.5,1,2025-05-23T17:51:44.214213611Z
15621,100,79.5,1012.3,0,0,15.4,10.4,0.6,4687,-105,0.8,1,2025-05-23T17:56:44.21247429Z
15622,100,79.5,1012.2,0,0,15.3,86.7,0.4,4688,-105,0.5,1,2025-05-23T18:01:46.20148513Z
15623,100,80,1012.2,0,0,15.3,10.5,0.4,4689,-108,-1,1,2025-05-23T18:06:44.152899914Z
15624,100,80,1012.3,0,0,15.2,298.9,0.7,4690,-104,2,1,2025-05-23T18:11:44.16885267Z
15625,100,80,1012.2,0,0,15,330,0.4,4691,-112,-4.2,1,2025-05-23T18:16:44.399521737Z
15626,100,82,1012.3,0,0,14.6,323,0.5,4692,-110,-2,1,2025-05-23T18:21:44.197299255Z
15627,100,84,1012.4,0,0,14.1,271.6,0.4,4693,-103,-10.8,1,2025-05-23T18:26:44.604664923Z
15628,100,85.5,1012.6,0,0,13.8,274.4,0.3,4694,-110,-1.8,1,2025-05-23T18:31:44.173880395Z
15629,100,86.5,1012.4,0,0,13.5,244.9,0.3,4695,-105,0.2,1,2025-05-23T18:36:44.180383466Z
15630,100,87.5,1012.6,0,0,13.2,241.6,0.4,4696,-106,2,1,2025-05-23T18:41:44.140555695Z
15631,100,88.5,1012.6,0,0,13,258.1,0.4,4697,-105,1.5,1,2025-05-23T18:46:44.112887068Z
15632,100,89.5,1012.6,0,0,12.7,274.9,0.3,4698,-103,1.5,1,2025-05-23T18:51:44.283341907Z
15633,100,90,1012.7,0,0,12.5,274.7,0.4,4699,-109,-4.2,1,2025-05-23T18:56:44.12100473Z
15634,100,90.5,1012.8,0,0,12.3,187.1,0.4,4700,-109,-0.8,1,2025-05-23T19:01:44.095471433Z
15635,100,91.5,1012.8,0,0,12.1,248.8,0.2,4701,-102,-9,1,2025-05-23T19:06:44.080448468Z
15636,100,92.5,1012.9,0,0,11.9,160.1,0.4,4702,-112,-9.2,1,2025-05-23T19:11:44.083996213Z
15637,100,93,1012.9,0,0,11.7,232.6,0.4,4703,-104,-0.2,1,2025-05-23T19:16:44.111374349Z
15638,100,93,1012.9,0,0,11.6,212,0.4,4705,-111,-4.2,1,2025-05-23T19:26:44.132284126Z
15639,100,93.5,1013,0,0,11.6,231.4,0.4,4706,-105,0.5,1,2025-05-23T19:31:44.062120596Z
15640,100,93,1013.1,0,0,11.5,164.3,0.3,4707,-112,-5.5,1,2025-05-23T19:36:44.101244448Z
15641,100,93,1013.1,0,0,11.5,155.3,0.3,4708,-112,-5.8,1,2025-05-23T19:41:44.046827947Z
15642,100,93.5,1013.1,0,0,11.4,332.8,0.3,4709,-102,-10.2,1,2025-05-23T19:46:44.052262421Z
15643,100,93.5,1013.3,0,0,11.3,355.5,0.5,4710,-109,-9.8,1,2025-05-23T19:51:44.026546804Z
15644,100,94,1013.4,0,0,11.3,247.9,0.3,4711,-105,0.2,1,2025-05-23T19:56:44.104832819Z
15645,100,94.5,1013.5,0,0,11.3,174.4,0.4,4712,-105,-0.5,1,2025-05-23T20:01:44.052275063Z
15646,100,94.5,1013.6,0,0,11.3,352.9,0.5,4713,-105,1,1,2025-05-23T20:06:44.015190549Z
15647,100,94.5,1013.5,0,0,11.2,75.5,0.1,4714,-104,0.5,1,2025-05-23T20:11:46.185104707Z
15648,100,94.5,1013.8,0,0,11.2,351.2,0.2,4715,-111,-6.5,1,2025-05-23T20:16:44.027808947Z
15649,100,94.5,1013.7,0,0,11.1,287,0.4,4716,-112,-6.5,1,2025-05-23T20:21:45.213761482Z
15650,100,95,1013.8,0,0,11.1,351.3,0.3,4717,-109,-8.5,1,2025-05-23T20:26:44.24078642Z
15651,100,95,1013.7,0,0,11,276.3,0.2,4718,-112,-7.5,1,2025-05-23T20:31:44.008914206Z
15652,100,95.5,1013.8,0,0,10.9,254.8,0.2,4719,-105,-0.5,1,2025-05-23T20:36:44.044516484Z
15653,100,95.5,1013.8,0,0,10.8,55.4,0.3,4720,-105,-1.2,1,2025-05-23T20:41:44.025066539Z
15654,100,95.5,1013.8,0,0,10.7,175.6,0.1,4721,-104,1.5,1,2025-05-23T20:46:43.961430943Z
15655,100,96,1013.8,0,0,10.6,188.3,0.1,4722,-102,1.2,1,2025-05-23T20:51:43.981234835Z
15656,100,96.5,1013.8,0,0,10.6,276.5,0.3,4723,-110,-2.2,1,2025-05-23T20:56:43.959017319Z
15657,100,96.5,1013.8,0,0,10.5,241.7,0.2,4724,-110,-1.5,1,2025-05-23T21:01:43.943593008Z
15658,100,96.5,1013.8,0,0,10.3,234.2,0.3,4725,-103,-10,1,2025-05-23T21:06:43.935218352Z
15659,100,96.5,1013.9,0,0,10.2,258.6,0.4,4726,-108,0.5,1,2025-05-23T21:11:43.970943151Z
15660,100,96.5,1013.9,0,0,10.1,340.3,0.1,4727,-101,1.8,1,2025-05-23T21:16:43.926779749Z
15661,100,97,1014.1,0,0,10.1,348.3,0.1,4728,-105,-1.2,1,2025-05-23T21:21:43.935269264Z
15662,100,97,1014.1,0,0,10.2,127.2,0.1,4729,-104,2.8,1,2025-05-23T21:26:43.922784907Z
15663,100,97,1014.1,0,0,10.1,280,0.3,4730,-101,2.8,1,2025-05-23T21:31:44.132765375Z
15664,100,97.5,1014.1,0,0,10.1,204.8,0.5,4731,-109,-0.5,1,2025-05-23T21:36:43.902844881Z
15665,100,97.5,1014.1,0,0,10,189.8,0.6,4732,-109,-0.5,1,2025-05-23T21:41:43.889072284Z
15666,100,97.5,1014,0,0,9.6,223.5,0.5,4734,-107,-2.8,1,2025-05-23T21:51:43.883540548Z
15667,99,97.5,1014,0,0,9.4,178.6,0.5,4735,-101,4.8,1,2025-05-23T21:56:43.927854303Z
15668,99,97.5,1014.1,0,0,9.3,175.7,0.5,4736,-104,-2,1,2025-05-23T22:01:43.858344464Z
15669,99,97.5,1014,0,0,9.3,183.1,0.4,4737,-109,-0.5,1,2025-05-23T22:06:43.861711362Z
15670,99,97.5,1014.1,0,0,9.3,197.8,0.5,4738,-101,4.2,1,2025-05-23T22:11:43.894498078Z
15671,99,98,1014.1,0,0,9.2,195.6,0.6,4739,-107,1,1,2025-05-23T22:16:43.847592078Z
15672,99,98,1014.1,0,0,9.5,188.2,0.7,4740,-108,-0.8,1,2025-05-23T22:21:43.842556304Z
15673,99,98,1014.1,0,0,9.5,187.8,0.8,4741,-102,-11.2,1,2025-05-23T22:26:43.854689818Z
15674,99,98,1014.1,0,0,9.6,187.3,0.9,4742,-106,0,1,2025-05-23T22:31:43.827542159Z
15675,99,127.5,6553.5,255,655.35,-0.1,-0.1,6553.5,4743,-101,2,1,2025-05-23T22:36:46.043762565Z
15676,99,98,1014.1,0,0,9.6,200.2,0.4,4744,-102,-12.5,1,2025-05-23T22:41:43.813268391Z
15677,99,98,1014.1,0,0,9.6,243.8,0.2,4745,-110,-3.2,1,2025-05-23T22:46:43.822723799Z
15678,99,98,1014.1,0,0,9.6,238.7,0.3,4746,-105,3.5,1,2025-05-23T22:51:43.859117427Z
15679,99,98,1014.1,0,0,9.6,232.6,0.2,4747,-108,-2,1,2025-05-23T22:56:43.810914853Z
15680,98,98,1014.1,0,0,9.7,222.7,0.2,4748,-109,-1,1,2025-05-23T23:01:43.809599649Z
15681,98,98.5,1014.1,0,0,9.7,229.5,0.2,4749,-102,-12.2,1,2025-05-23T23:06:43.782763598Z
15682,98,98.5,1014.1,0,0,9.7,282.2,0.1,4750,-106,1,1,2025-05-23T23:11:43.785820061Z
15683,98,98.5,1014.1,0,0,9.6,190.7,0.2,4751,-105,-1,1,2025-05-23T23:16:43.817650207Z
15684,98,98.5,1014.2,0,0,9.2,195.4,0.2,4753,-109,-4,1,2025-05-23T23:26:43.779618549Z
15685,98,98.5,1014.2,0,0,9.2,177.4,0.4,4754,-104,1.5,1,2025-05-23T23:31:43.822846081Z
15686,98,98.5,1014.2,0,0,9.3,225,0.3,4755,-108,-1.2,1,2025-05-23T23:36:43.755745963Z
15687,98,98.5,1014.1,0,0,9.4,134.1,0,4756,-108,-2,1,2025-05-23T23:41:44.114823482Z
15688,98,98.5,1014.1,0,0,9.5,154.2,0.1,4757,-105,-2.2,1,2025-05-23T23:46:43.758264586Z
15689,98,98.5,1014.2,0,0,9.5,145.5,0.2,4758,-106,1,1,2025-05-23T23:51:43.730837483Z
15690,98,98.5,1014.2,0,0,9.5,176.3,0.6,4759,-105,-2.8,1,2025-05-23T23:56:43.840561879Z
15691,96,98.5,1014.1,0,0,9.8,263.6,0.1,4761,-104,0.2,1,2025-05-24T00:06:43.722349127Z
15692,96,98.5,1014.1,0,0,9.8,232.2,0.1,4762,-105,0.5,1,2025-05-24T00:11:43.721829551Z
15693,96,98.5,1014,0,0,9.7,200.2,0.7,4763,-106,0.5,1,2025-05-24T00:16:43.694955652Z
15694,96,98.5,1014,0,0,9.7,279.3,0.1,4764,-109,-5.2,1,2025-05-24T00:21:43.715864264Z
15695,96,98.5,1014,0,0,9.6,219.1,0.1,4765,-102,-14.5,1,2025-05-24T00:26:43.716634912Z
15696,96,98.5,1014,0,0,9.6,191.3,0.4,4766,-106,0.5,1,2025-05-24T00:31:43.680572323Z
15697,96,98.5,1014,0,0,9.6,231.9,0.2,4767,-105,-3,1,2025-05-24T00:36:43.682002198Z
15698,96,98.5,1014,0,0,9.5,247.6,0.1,4768,-102,-13.5,1,2025-05-24T00:41:45.883264246Z
15699,96,98.5,1014,0,0,9.5,219.5,0.2,4769,-104,1.5,1,2025-05-24T00:46:43.897456885Z
15700,96,98.5,1014,0,0,9.5,244.4,0.2,4770,-104,1.2,1,2025-05-24T00:51:43.668178385Z
15701,96,98.5,1014,0,0,9.4,200.2,0.1,4771,-109,-2.2,1,2025-05-24T00:56:43.680300532Z
15702,95,98.5,1014,0,0,9.5,303.3,0.2,4772,-109,0.8,1,2025-05-24T01:01:43.729708505Z
15703,95,98.5,1013.9,0,0,9.5,191.4,0.1,4773,-102,-14.8,1,2025-05-24T01:06:43.681353384Z
15704,95,98.5,1013.9,0,0,9.5,168.9,0.1,4774,-106,1.8,1,2025-05-24T01:11:43.679233309Z
15705,95,98.5,1013.9,0,0,9.5,129.1,0.1,4775,-106,-1.5,1,2025-05-24T01:16:43.695224076Z
15706,95,98.5,1013.8,0,0,9.4,120.3,0.1,4777,-104,1.5,1,2025-05-24T01:26:43.631361432Z
15707,95,98.5,1013.7,0,0,9.4,181.2,0.1,4778,-101,3.5,1,2025-05-24T01:31:43.621540611Z
15708,95,98.5,1013.7,0,0,9.3,185.4,0.2,4779,-106,0.2,1,2025-05-24T01:36:43.649040429Z
15709,95,98.5,1013.7,0,0,9.3,172,0.1,4780,-112,-4.2,1,2025-05-24T01:41:43.604602454Z
15710,95,98.5,1013.7,0,0,9.2,182.2,0.3,4781,-103,-4.8,1,2025-05-24T01:46:43.590642545Z
15711,95,98.5,1013.8,0,0,8.9,313.9,0.3,4782,-105,-3,1,2025-05-24T01:51:43.814901864Z
15712,95,98.5,1013.9,0,0,9,232.5,0.4,4783,-101,1.8,1,2025-05-24T01:56:43.600095485Z
15713,95,98.5,1013.8,0,0,8.8,177.6,0.3,4784,-104,-4.2,1,2025-05-24T02:01:43.576590647Z
15714,94,98.5,1013.8,0,0,8.6,229.3,0.3,4785,-110,-6.5,1,2025-05-24T02:06:43.659921684Z
15715,94,98.5,1013.9,0,0,8.5,205.8,0.3,4786,-104,1.5,1,2025-05-24T02:11:43.611683443Z
15716,94,98.5,1013.9,0,0,8.3,268,0.4,4787,-109,-0.2,1,2025-05-24T02:16:43.59096509Z
15717,94,98.5,1014,0,0,8.1,215.7,0.2,4788,-109,0,1,2025-05-24T02:21:43.587008334Z
15718,94,99,1013.9,0,0,8.1,197.1,0.4,4789,-103,-15,1,2025-05-24T02:26:43.871712563Z
15719,94,99,1013.9,0,0,8.2,208.1,0.4,4790,-105,-1,1,2025-05-24T02:31:43.594306605Z
15720,94,99,1013.9,0,0,8.2,232.5,0.4,4791,-101,3,1,2025-05-24T02:36:43.546431082Z
15721,94,99,1013.9,0,0,8.3,179.5,0.3,4792,-106,-1.8,1,2025-05-24T02:41:43.536197762Z
15722,94,99,1013.9,0,0,8.4,127.8,0.1,4794,-104,0.5,1,2025-05-24T02:51:44.522714728Z
15723,94,99,1013.9,0,0,8.4,203.5,0.2,4795,-108,-1.2,1,2025-05-24T02:56:43.79654885Z
15724,94,99,1013.9,0,0,8.2,203.6,0.2,4796,-111,-9.2,1,2025-05-24T03:01:43.511656488Z
15725,92,99,1014,0,0,7.9,45.9,0,4797,-103,-14.5,1,2025-05-24T03:06:43.53371279Z
15726,92,99,1014,0,0,8.1,322.7,0.5,4798,-104,2,1,2025-05-24T03:11:43.502699096Z
15727,92,99,1014,0,0,8,193.1,0.2,4799,-101,4,1,2025-05-24T03:16:43.490975982Z
15728,92,99,1014,0,0,8.1,189.6,0.3,4800,-106,-0.2,1,2025-05-24T03:21:43.531531992Z
15729,92,99,1014,0,0,8,182.7,0.3,4801,-105,2.2,1,2025-05-24T03:26:43.490549238Z
15730,92,99,1014,0,0,7.7,165.5,0.5,4802,-101,2.8,1,2025-05-24T03:31:43.545542701Z
15731,92,99,1014,0,0,7.8,317.5,0,4803,-108,0,1,2025-05-24T03:36:43.529706571Z
15732,92,99,1014,0,0,8.1,242.9,0.1,4804,-109,-0.5,1,2025-05-24T03:41:43.515592611Z
15733,92,99,1014.2,0,0,7.9,242.4,0.1,4805,-103,-12,1,2025-05-24T03:46:43.533502859Z
15734,92,99,1014.1,0,0,8.1,185.9,0.4,4806,-104,0.8,1,2025-05-24T03:51:43.501639805Z
15735,92,99,1014.2,0,0,8.1,193.9,0.3,4807,-101,3.5,1,2025-05-24T03:56:43.497997375Z
15736,92,99,1014.3,0,0,8.1,217.8,0.3,4808,-102,-16.2,1,2025-05-24T04:01:45.644954232Z
15737,91,99,1014.3,0,0,8,214.7,0.4,4809,-103,-0.2,1,2025-05-24T04:06:43.459817882Z
15738,91,99,1014.3,0,0,8,178.5,0.4,4810,-101,2.8,1,2025-05-24T04:11:43.436106355Z
15739,91,99,1014.3,0,0,8,208,0.4,4811,-105,2,1,2025-05-24T04:16:43.431610433Z
15740,91,99,1014.4,0,0,8.1,193.3,0.5,4812,-113,-6.2,1,2025-05-24T04:21:43.505285243Z
15741,91,99,1014.2,0,0,8.2,180.8,0.8,4813,-104,-2,1,2025-05-24T04:26:43.453816481Z
15742,91,99,1014.2,0,0,8.5,212.4,0.3,4814,-103,-3.5,1,2025-05-24T04:31:43.413748845Z
15743,91,99,1014.3,0,0,8.7,205.7,0.8,4815,-100,2.2,1,2025-05-24T04:36:43.481499028Z
15744,91,99,1014.4,0,0,8.9,201.2,0.7,4816,-105,-1,1,2025-05-24T04:41:43.399398943Z
15745,91,99,1014.4,0,0,9.1,187.1,0.5,4817,-104,3.2,1,2025-05-24T04:46:43.38898438Z
15746,91,99,1014.5,0,0,9.4,184.2,1.1,4818,-100,4.2,1,2025-05-24T04:51:43.389913177Z
15747,91,99,1014.4,0,0,9.7,207.8,1.1,4819,-104,0.5,1,2025-05-24T04:56:43.394006724Z
15748,91,98.5,1014.5,0,0,9.9,199.9,1.1,4820,-109,-0.2,1,2025-05-24T05:01:43.39449108Z
15749,91,98.5,1014.7,0,0,10,206.5,1.1,4821,-103,-14.5,1,2025-05-24T05:06:43.596019855Z
15750,92,98.5,1014.8,0,0,10.4,228.5,1.1,4822,-104,-2.2,1,2025-05-24T05:11:43.447763698Z
15751,92,98.5,1014.7,0,0,10.5,226.6,0.6,4823,-100,3.8,1,2025-05-24T05:16:43.412852424Z
15752,92,98.5,1014.7,0,0,10.8,200.6,1.3,4824,-102,-11.5,1,2025-05-24T05:21:43.359262393Z
15753,92,98.5,1014.9,0,0,11.3,210.6,1.3,4826,-103,3.2,1,2025-05-24T05:31:43.391530877Z
15754,92,98.5,1014.9,0,0,11.4,220.2,1.5,4827,-105,0.5,1,2025-05-24T05:36:43.412591694Z
15755,92,98.5,1014.8,0,0,11.7,237,1.5,4828,-109,-2.2,1,2025-05-24T05:41:43.338634326Z
15756,92,98.5,1014.9,0,0,11.8,243,1.1,4829,-102,-5.2,1,2025-05-24T05:46:43.314478102Z
15757,92,98.5,1014.9,0,0,12,199.1,0.9,4830,-106,1.2,1,2025-05-24T05:51:43.312890154Z
15758,92,98.5,1015,0,0,12.2,253.5,1.3,4831,-100,3,1,2025-05-24T05:56:43.323886765Z
15759,92,98.5,1015,0,0,12.3,254.5,1.3,4832,-104,-0.8,1,2025-05-24T06:01:43.300560579Z
15760,92,98.5,1015.1,0,0,12.4,285.3,0.8,4833,-109,-0.8,1,2025-05-24T06:06:43.295284515Z
15761,92,98.5,1015.1,0,0,12.8,263,0.7,4834,-102,2,1,2025-05-24T06:11:43.349019123Z
15762,92,95,1015.1,0,0,13.1,225.3,0.8,4835,-105,0.5,1,2025-05-24T06:16:43.328199447Z
15763,92,93.5,1015.1,0,0,13.6,246.8,0.9,4836,-108,0,1,2025-05-24T06:21:43.27578797Z
15764,92,89.5,1015.1,0,0,13.9,210.5,0.9,4837,-102,-9.5,1,2025-05-24T06:26:43.314561331Z
15765,92,87.5,1015,0,0,14.2,229.5,1,4838,-103,-2.8,1,2025-05-24T06:31:43.384427575Z
15766,92,85.5,1015,0,0,14.6,67.3,0.2,4839,-103,-0.5,1,2025-05-24T06:36:43.257541572Z
15767,92,85.5,1015,0,0,15,282.7,0.5,4840,-102,-8.5,1,2025-05-24T06:41:43.301657407Z
15768,92,84.5,1015.1,0,0,15.5,308.9,1,4841,-103,2,1,2025-05-24T06:46:43.238975186Z
15769,92,78,1015.1,0,0,15.8,265.2,0.9,4842,-101,2.8,1,2025-05-24T06:51:43.287219613Z
15770,92,77.5,1015.1,0,0,15.9,315.8,1.5,4843,-108,-1.8,1,2025-05-24T06:56:43.244566412Z
15771,92,79,1015,0,0,16.1,351.6,0.9,4844,-109,-0.8,1,2025-05-24T07:01:43.224450874Z
15772,92,78.5,1015,0,0,16.4,316.5,0.8,4845,-99,-10,1,2025-05-24T07:06:43.263130957Z
15773,92,75,1015,0,0,16.4,323.6,1.5,4846,-105,-0.2,1,2025-05-24T07:11:43.203221961Z
15774,100,73.5,1014.9,0,0,16.6,220.3,0.6,4847,-101,3.2,1,2025-05-24T07:16:43.523023065Z
15775,100,75.5,1014.9,0,0,16.8,329.8,1.1,4848,-107,-2.2,1,2025-05-24T07:21:43.251022004Z
15776,100,75.5,1014.9,0,0,17,309.9,0.4,4849,-102,1.8,1,2025-05-24T07:26:43.201477555Z
15777,100,77,1015,0,0,17.2,304.7,0.8,4850,-100,4,1,2025-05-24T07:31:43.183314513Z
15778,100,72,1015,0,0,17.3,315.1,0.7,4851,-106,0.8,1,2025-05-24T07:36:43.263613754Z
15779,100,73,1015,0,0,17.2,255.9,0.8,4852,-107,1.8,1,2025-05-24T07:41:43.163163473Z
15780,100,74.5,1014.9,0,0,17.2,255.6,0.3,4853,-106,-1.8,1,2025-05-24T07:46:43.164903844Z
15781,100,72,1015,0,0,17.7,322.2,1.2,4854,-110,-9.5,1,2025-05-24T07:51:43.149691178Z
15782,100,70,1014.9,0,0,17.9,312,1,4855,-106,-1.5,1,2025-05-24T07:56:43.150467554Z
15783,100,70.5,1014.9,0,0,18,270.8,0.9,4856,-106,-3.2,1,2025-05-24T08:01:43.136957096Z
15784,100,70.5,1015,0,0,18.5,301.1,0.5,4857,-101,1,1,2025-05-24T08:06:44.082650127Z
15785,100,70,1014.9,0,0,18.5,321.9,0.4,4858,-101,4.5,1,2025-05-24T08:11:43.165922954Z
15786,100,66,1014.9,0,0,18.9,108.1,0.6,4859,-107,2.8,1,2025-05-24T08:16:43.146276011Z
15787,100,64,1014.9,0,0,19.2,345,0.8,4860,-106,1,1,2025-05-24T08:21:43.365855459Z
15788,100,61.5,1014.8,0,0,19.6,287.3,0.5,4861,-103,-8.8,1,2025-05-24T08:26:43.115342829Z
15789,100,62,1014.8,0,0,20.1,209.7,1,4862,-107,-3,1,2025-05-24T08:31:43.106765456Z
15790,100,60,1014.8,0,0,20.4,82.6,0.5,4863,-101,2.5,1,2025-05-24T08:36:43.112372733Z
15791,100,63.5,1014.8,0,0,20.4,311.7,0.7,4864,-103,0.8,1,2025-05-24T08:41:43.080456783Z
15792,100,59,1014.8,0,0,20.7,52.7,1,4865,-109,-0.8,1,2025-05-24T08:46:43.082662557Z
15793,100,60,1014.9,0,0,20.6,169.3,1.1,4866,-100,4.5,1,2025-05-24T08:51:43.100210439Z
15794,100,58.5,1014.8,0,0,20.9,200.4,0.8,4867,-105,2,1,2025-05-24T08:56:43.078640412Z
15795,100,57,1014.8,0,0,21,307.2,1,4868,-107,-2,1,2025-05-24T09:01:43.068707276Z
15796,100,61.5,1014.8,0,0,20.4,331.3,1.2,4869,-106,-2.2,1,2025-05-24T09:06:43.049760739Z
15797,100,55.5,1014.8,0,0,20.9,335.9,0.8,4870,-106,1,1,2025-05-24T09:11:43.073612416Z
15798,100,50,1014.7,0,0,21.5,20.3,0.5,4871,-104,-0.5,1,2025-05-24T09:16:43.040372698Z
15799,100,51,1014.8,0,0,21.6,257.1,0.5,4872,-102,-0.2,1,2025-05-24T09:21:43.073490947Z
15800,100,48.5,1014.8,0,0,21.7,57.9,1.3,4873,-102,2.8,1,2025-05-24T09:26:43.273803593Z
15801,100,52.5,1014.7,0,0,21.6,311.4,0.2,4874,-104,1.2,1,2025-05-24T09:31:43.030162242Z
15802,100,48,1014.7,0,0,22,23.4,0.6,4875,-109,-0.2,1,2025-05-24T09:36:43.013560486Z
15803,100,44,1014.7,0,0,22.3,56.6,0.5,4876,-109,-0.2,1,2025-05-24T09:41:43.000600989Z
15804,100,50.5,1014.7,0,0,22.6,183.6,0.5,4877,-102,-11.2,1,2025-05-24T09:46:43.006587225Z
15805,100,48,1014.6,0,0,22.8,239.3,0.6,4878,-109,-1,1,2025-05-24T09:51:43.003309885Z
15806,100,41,1014.7,0,0,22.8,32.9,0.8,4879,-105,-1.2,1,2025-05-24T09:56:43.026074129Z
15807,100,40.5,1014.6,0,0,22.8,52.3,1.9,4880,-104,-1.2,1,2025-05-24T10:01:42.990587486Z
15808,100,45,1014.7,0,0,22.8,290.4,0.4,4881,-104,4.2,1,2025-05-24T10:06:42.971692705Z
15809,100,47.5,1014.7,0,0,23.1,348.1,0.6,4882,-102,2.8,1,2025-05-24T10:11:42.968342574Z
15810,100,47,1014.6,0,0,23.2,63.7,0.9,4883,-112,-3,1,2025-05-24T10:16:42.960882556Z
15811,100,41.5,1014.6,0,0,22.7,346.2,0.9,4884,-112,-2.8,1,2025-05-24T10:21:42.983723021Z
15812,100,46,1014.7,0,0,21.8,215.7,0.8,4885,-101,-7.5,1,2025-05-24T10:26:42.988456077Z
15813,100,44,1014.8,0,0,21.2,304,0.3,4886,-109,-4.8,1,2025-05-24T10:31:43.17662022Z
15814,100,48,1014.8,0,0,21.9,176.4,0.6,4887,-102,3,1,2025-05-24T10:36:42.947439988Z
15815,100,48.5,1014.7,0,0,22.4,353.5,0.7,4888,-102,0.5,1,2025-05-24T10:41:42.930002534Z
15816,100,41.5,1014.6,0,0,22.9,270.9,0.7,4889,-110,-1.2,1,2025-05-24T10:46:42.936997431Z
15817,100,46,1014.6,0,0,23.3,161.2,1.5,4890,-105,1.5,1,2025-05-24T10:51:42.940324577Z
15818,100,48.5,1014.6,0,0,23.9,69.6,0.8,4891,-108,1.5,1,2025-05-24T10:56:42.934456166Z
15819,100,51,1014.6,0,0,24,268.7,0.5,4892,-113,-4.2,1,2025-05-24T11:01:42.91737528Z
15820,100,42,1014.6,0,0,23.5,325.2,0.5,4893,-102,-16.2,1,2025-05-24T11:06:42.900957226Z
15821,100,44,1014.4,0,0,23.2,177.7,0.6,4894,-105,-1.5,1,2025-05-24T11:11:42.896481648Z
15822,100,44.5,1014.4,0,0,22.9,357,0.9,4895,-103,-2.8,1,2025-05-24T11:16:42.880175956Z
15823,100,46.5,1014.4,0,0,22.5,47.6,0.8,4896,-101,-8.2,1,2025-05-24T11:21:42.884044284Z
15824,100,44,1014.3,0,0,22.8,39.6,1,4897,-110,-2.2,1,2025-05-24T11:26:42.91475838Z
15825,100,47.5,1014.2,0,0,22.9,41.2,0.6,4898,-104,2,1,2025-05-24T11:31:42.875673308Z
15826,100,51,1014.2,0,0,22.6,221.1,0.8,4899,-111,-1,1,2025-05-24T11:36:43.116918062Z
15827,100,48,1014.2,0,0,22.7,260.9,0.7,4900,-112,-4.2,1,2025-05-24T11:41:42.856804878Z
15828,100,45.5,1014.1,0,0,22.8,345.2,1,4901,-101,-9.5,1,2025-05-24T11:46:42.856525483Z
15829,100,41.5,1014,0,0,22.8,83.3,0.9,4902,-105,-1.5,1,2025-05-24T11:51:42.843990935Z
15830,100,44.5,1014,0,0,22.8,350.4,0.5,4903,-103,3,1,2025-05-24T11:56:42.888100075Z
15831,100,45.5,1014,0,0,23.1,41.6,0.9,4904,-101,-8.2,1,2025-05-24T12:01:42.878167676Z
15832,100,44.5,1013.9,0,0,23.3,226.9,0.8,4905,-109,-0.8,1,2025-05-24T12:06:42.830533964Z
15833,100,44,1014,0,0,22.7,236.4,0.3,4906,-104,1.8,1,2025-05-24T12:11:42.82455112Z
15834,100,47.5,1013.9,0,0,22.5,320.7,0.7,4907,-108,0.8,1,2025-05-24T12:16:42.809745051Z
15835,100,42.5,1013.9,0,0,22.9,226.8,0.6,4908,-110,-4.5,1,2025-05-24T12:21:42.814839385Z
15836,100,36.5,1013.8,0,0,22.7,216,0.4,4909,-108,-3.5,1,2025-05-24T12:26:42.823639355Z
15837,100,43.5,1013.8,0,0,22.4,3.2,0.9,4910,-110,-2.5,1,2025-05-24T12:31:42.816761531Z
15838,100,40,1013.8,0,0,23,155.6,0.8,4911,-104,-1.5,1,2025-05-24T12:36:42.798280191Z
15839,100,40.5,1013.8,0,0,23.4,166.1,0.7,4912,-104,-0.2,1,2025-05-24T12:41:43.030391601Z
15840,100,37.5,1013.7,0,0,23.4,103.1,0.6,4913,-104,1.5,1,2025-05-24T12:46:42.812767221Z
15841,100,43.5,1013.7,0,0,23.7,193.6,1,4914,-101,3.2,1,2025-05-24T12:51:42.830225781Z
15842,100,41,1013.6,0,0,23.7,170.7,1.2,4916,-110,-1.5,1,2025-05-24T13:01:42.766738602Z
15843,100,41.5,1013.5,0,0,23.8,175.4,0.9,4917,-112,-9.8,1,2025-05-24T13:06:42.759443075Z
15844,100,38.5,1013.6,0,0,23.6,10.8,0.5,4918,-111,-6.8,1,2025-05-24T13:11:42.771782601Z
15845,100,47,1013.5,0,0,23.8,226.2,0.9,4919,-103,3,1,2025-05-24T13:16:42.741467397Z
15846,100,42,1013.4,0,0,23.7,177.8,0.5,4920,-101,-5.2,1,2025-05-24T13:21:42.768454778Z
15847,100,38,1013.4,0,0,23.9,64.9,0.6,4921,-109,-0.5,1,2025-05-24T13:26:42.788499565Z
