current_time,indexers_created,indexers_malign,indexers_banned,indexers_banned_malign,inferred_truth,avg_rep_benign,avg_rep_malign,mode,fail_counter,consolidated_result
2025-06-18 17:53:11.669686220+00:00,8,6,0,0,29.203417232593726,3.7202674422944573,0.0,zonia,18,False
2025-06-18 17:59:04.165364220+00:00,8,6,0,0,28.956105232979066,3.7048113117204715,0.0,zonia,18,False
2025-06-18 19:00:45.887597220+00:00,8,6,0,0,24.910314230736528,3.6905541623878877,0.0,zonia,18,False
2025-06-18 19:41:57.909520220+00:00,8,6,0,0,22.749471457173925,3.7012285791274464,0.0,zonia,18,False
2025-06-18 19:47:21.144596220+00:00,8,6,0,0,22.784276205210183,3.8029634516543567,0.0,zonia,18,False
2025-06-18 20:12:33.523546220+00:00,8,6,0,0,22.06368711905575,3.820077853337209,0.0,zonia,18,False
2025-06-18 20:24:27.039043220+00:00,8,6,0,0,21.965274238854057,3.817344489133657,0.0,zonia,18,False
2025-06-18 20:29:54.643335220+00:00,8,6,0,0,21.699001458792075,3.792329648341795,0.0,zonia,18,False
2025-06-18 21:07:52.182205220+00:00,8,6,0,0,20.89191870951702,3.76601645372909,0.0,zonia,18,False
2025-06-18 21:14:37.098607220+00:00,8,6,0,0,20.785704468480386,3.7487599871937958,0.0,zonia,18,False
2025-06-18 21:39:31.244811220+00:00,8,6,0,0,20.206383639317934,3.7550670983057683,0.0,zonia,18,False
2025-06-18 22:13:41.342785220+00:00,8,6,0,0,19.612184364748668,3.7759560092453386,0.0,zonia,18,False
2025-06-18 22:48:03.549330220+00:00,8,6,0,0,18.483230103798057,3.8207092869743997,0.0,zonia,18,False
2025-06-18 23:22:39.588683220+00:00,8,6,0,0,18.7434927605824,3.8672334395439716,0.0,zonia,18,False
2025-06-18 23:45:46.826897220+00:00,8,6,0,0,18.350445043330566,3.8898821171703486,0.0,zonia,18,False
2025-06-19 00:09:28.450693220+00:00,8,6,0,0,17.893590277159408,3.9158057200901064,0.0,zonia,18,False
2025-06-19 00:43:20.287085220+00:00,8,6,0,0,17.662419273025485,3.9254089446408678,0.0,zonia,18,False
2025-06-19 00:56:38.276139220+00:00,8,6,0,0,17.515508824127867,3.9402318598362505,0.0,zonia,18,False
2025-06-19 00:58:13.282017220+00:00,8,6,0,0,17.613064705874983,3.947954979321851,0.0,zonia,18,False
2025-06-19 01:04:27.370251220+00:00,8,6,0,0,17.450730978280806,3.947395931683403,0.0,zonia,18,False
2025-06-19 01:46:02.958857220+00:00,8,6,0,0,17.41561893409394,3.9579241826757694,0.0,zonia,18,False
2025-06-19 02:02:55.776209220+00:00,8,6,0,0,17.220228300891012,3.9527301796490857,0.0,zonia,18,False
2025-06-19 02:14:17.319426220+00:00,8,6,0,0,17.092146324221506,3.9328718743913944,0.0,zonia,18,False
2025-06-19 02:24:26.901900220+00:00,8,6,0,0,16.75256372078551,3.9336376603561862,0.0,zonia,18,False
2025-06-19 02:40:07.892008220+00:00,8,6,0,0,17.10686733192726,3.9410903505222628,0.0,zonia,18,False
2025-06-19 03:04:32.398478220+00:00,8,6,0,0,16.89589919392826,3.936700582807219,0.0,zonia,18,False
2025-06-19 03:08:11.595801220+00:00,8,6,0,0,16.652592872185725,3.9398936055784715,0.0,zonia,18,False
2025-06-19 03:45:45.761989220+00:00,8,6,0,0,16.43670696102993,3.944882921544062,0.0,zonia,18,False
2025-06-19 03:48:09.341869220+00:00,8,6,0,0,16.723100039005395,3.9402724994805887,0.0,zonia,18,False
2025-06-19 03:59:30.532396220+00:00,8,6,0,0,16.868848410904555,3.9390973978915618,0.0,zonia,18,False
2025-06-19 04:29:15.875213220+00:00,8,6,0,0,17.918644404488102,3.895074483851369,0.0,zonia,18,False
2025-06-19 04:51:59.742332220+00:00,8,6,0,0,19.517933120633632,3.8064579350565655,0.0,zonia,18,False
2025-06-19 04:54:17.193742220+00:00,8,6,0,0,19.785232707065546,3.742953071316274,0.0,zonia,18,False
2025-06-19 05:00:44.240323220+00:00,8,6,0,0,20.05943773038614,3.719853811588832,0.0,zonia,18,False
2025-06-19 05:06:43.668211220+00:00,8,6,0,0,20.783554434771016,3.7125016598276246,0.0,zonia,18,False
2025-06-19 05:23:10.088869220+00:00,8,6,0,0,21.586835709147383,3.647623065081295,0.0,zonia,18,False
2025-06-19 05:24:22.145321220+00:00,8,6,0,0,21.523997427097115,3.5779666253183757,0.0,zonia,18,False
2025-06-19 05:53:26.269155220+00:00,8,6,0,0,22.87337268886717,3.605405798803872,0.0,zonia,18,False
2025-06-19 06:06:53.146976220+00:00,8,6,0,0,23.886307952930316,3.510558275739349,0.0,zonia,18,False
2025-06-19 06:17:22.296767220+00:00,8,6,0,0,24.204348248793853,3.458154347039656,0.0,zonia,18,False
2025-06-19 06:33:58.796321220+00:00,8,6,0,0,24.884899431890567,3.509632936527527,0.0,zonia,18,False
2025-06-19 06:38:54.206253220+00:00,8,6,0,0,25.06432653066843,3.5654139198978516,0.0,zonia,18,False
2025-06-19 06:49:17.727463220+00:00,8,6,0,0,25.714455026152994,3.6306622782593134,0.0,zonia,18,False
2025-06-19 06:58:53.783873220+00:00,8,6,0,0,26.193138411859838,3.622563666959206,0.0,zonia,18,False
2025-06-19 07:48:45.175668220+00:00,8,6,0,0,27.889177271177996,3.6419935324691344,0.0,zonia,18,False
2025-06-19 07:50:19.963726220+00:00,8,6,0,0,27.903188883928234,3.6726203365687367,0.0,zonia,18,False
2025-06-19 08:13:19.555667220+00:00,8,6,0,0,28.570389985811158,3.661888638054259,0.0,zonia,18,False
